Date,Country,City,Specie,count,min,max,median,variance
2019-12-31,CO,Bogotá,no2,152,0.2,13.5,7.0,103.32
2020-01-03,CO,Bogotá,no2,292,0.9,22.3,7.0,145.10
2020-01-10,CO,Bogotá,no2,325,1.5,22.0,5.8,171.57
2020-01-14,CO,Bogotá,no2,300,1.6,17.8,6.1,84.34
2020-02-05,CO,Bogotá,no2,332,1.4,43.2,11.3,675.11
2020-02-06,CO,Bogotá,no2,332,0.8,35.4,11.2,559.85
2020-02-22,CO,Bogotá,no2,176,2.9,23.3,12.4,158.83
2020-03-15,CO,Bogotá,no2,336,1.2,14.0,6.7,86.59
2020-03-25,CO,Bogotá,no2,323,1.1,18.0,8.0,122.48
2020-01-12,CO,Bogotá,no2,300,0.5,12.6,2.9,48.05
2020-01-13,CO,Bogotá,no2,276,0.6,16.9,3.4,112.15
2020-02-26,CO,Bogotá,no2,310,0.3,20.8,6.2,284.52
2020-01-02,CO,Bogotá,no2,292,0.4,12.9,5.6,74.03
2020-01-04,CO,Bogotá,no2,301,1.1,20.6,8.9,130.82
2020-01-06,CO,Bogotá,no2,266,1.6,12.5,6.1,58.47
2020-03-07,CO,Bogotá,no2,240,1.7,23.8,7.8,254.85
2020-03-23,CO,Bogotá,no2,336,1.1,15.1,4.4,50.21
2020-01-15,CO,Bogotá,no2,309,1.9,16.9,5.6,128.72
2020-02-04,CO,Bogotá,no2,325,0.1,36.2,9.4,388.21
2020-02-07,CO,Bogotá,no2,312,2.1,38.2,12.7,449.99
2020-02-23,CO,Bogotá,no2,308,1.1,17.9,9.4,103.14
2020-02-28,CO,Bogotá,no2,336,0.4,22.0,7.6,323.66
2020-03-16,CO,Bogotá,no2,332,1.5,24.2,10.9,300.92
2020-03-21,CO,Bogotá,no2,336,0.2,10.1,3.4,49.13
2020-01-17,CO,Bogotá,no2,326,0.6,13.1,3.6,52.30
2020-01-27,CO,Bogotá,no2,329,0.8,20.2,9.1,115.77
2020-02-29,CO,Bogotá,no2,70,1.1,17.8,8.4,286.04
2020-03-11,CO,Bogotá,no2,330,1.4,22.5,9.4,190.06
2020-02-08,CO,Medellín,pm25,360,74.0,144.0,102.0,1881.05
2020-02-18,CO,Medellín,pm25,245,53.0,95.0,65.0,1080.78
2020-02-19,CO,Medellín,pm25,287,55.0,118.0,70.0,1725.07
2020-03-29,CO,Medellín,pm25,370,105.0,152.0,132.0,1104.66
2020-03-31,CO,Medellín,pm25,422,61.0,151.0,93.0,4104.98
2020-04-02,CO,Medellín,pm25,220,21.0,57.0,38.0,710.37
2020-01-26,CO,Medellín,pm25,221,21.0,65.0,50.0,779.90
2020-01-28,CO,Medellín,pm25,298,30.0,99.0,63.0,1091.79
2020-02-28,CO,Medellín,pm25,328,65.0,137.0,93.0,2166.14
2020-03-09,CO,Medellín,pm25,313,97.0,153.0,132.0,1602.84
2020-03-10,CO,Medellín,pm25,409,91.0,152.0,119.0,2011.17
2020-03-15,CO,Medellín,pm25,366,93.0,154.0,129.0,2026.05
2020-03-24,CO,Medellín,pm25,375,105.0,153.0,132.0,1435.78
2019-12-30,CO,Medellín,pm25,309,42.0,93.0,63.0,884.29
2020-02-05,CO,Medellín,pm25,289,50.0,122.0,74.0,2338.51
2020-02-03,CO,Medellín,pm25,306,38.0,89.0,59.0,908.40
2020-02-14,CO,Medellín,pm25,305,65.0,147.0,102.0,2135.43
2020-01-05,CO,Medellín,pm25,201,46.0,78.0,58.0,489.86
2020-01-27,CO,Medellín,pm25,270,25.0,93.0,57.0,1568.13
2020-01-25,CO,Medellín,pm25,279,21.0,87.0,55.0,1399.90
2020-01-30,CO,Medellín,pm25,306,38.0,102.0,70.0,1198.74
2020-02-02,CO,Medellín,pm25,344,42.0,87.0,61.0,690.52
2020-03-02,CO,Medellín,pm25,234,61.0,117.0,92.0,912.62
2020-03-18,CO,Medellín,pm25,375,132.0,161.0,151.0,428.55
2020-04-01,CO,Medellín,pm25,372,30.0,82.0,61.0,1106.44
2020-01-02,CO,Medellín,pm25,354,25.0,151.0,54.0,4011.96
2020-01-13,CO,Medellín,pm25,236,38.0,91.0,57.0,1029.92
2020-04-05,CO,Medellín,pm25,284,34.0,72.0,55.0,374.62
2020-03-05,CO,Medellín,pm25,388,61.0,144.0,97.0,2823.69
2020-03-22,CO,Medellín,pm25,350,72.0,109.0,89.0,662.15
2020-03-25,CO,Medellín,pm25,392,109.0,153.0,134.0,1107.49
2020-02-11,CO,Medellín,pm25,361,65.0,134.0,89.0,1862.79
2020-02-25,CO,Medellín,pm25,307,46.0,114.0,80.0,1158.48
2020-02-09,CO,Medellín,pm25,319,76.0,129.0,99.0,1185.30
2020-02-29,CO,Medellín,pm25,343,68.0,145.0,105.0,2420.23
2020-03-08,CO,Medellín,pm25,380,95.0,158.0,134.0,1950.17
2020-03-17,CO,Medellín,pm25,440,97.0,161.0,149.0,1914.48
2020-03-19,CO,Medellín,pm25,355,147.0,164.0,155.0,101.78
2020-04-04,CO,Medellín,pm25,366,34.0,82.0,68.0,586.43
2019-12-31,CO,Medellín,pm25,384,17.0,93.0,57.0,2255.74
2020-01-23,CO,Medellín,pm25,342,17.0,99.0,57.0,3501.90
2020-01-29,CO,Medellín,pm25,315,34.0,89.0,65.0,1203.24
2020-03-01,CO,Medellín,pm25,330,68.0,137.0,104.0,1533.95
2020-01-14,CO,Medellín,pm25,261,42.0,97.0,61.0,1239.53
2020-01-15,CO,Medellín,pm25,315,34.0,105.0,70.0,1449.72
2020-02-01,CO,Medellín,pm25,312,50.0,97.0,76.0,804.65
2020-02-06,CO,Medellín,pm25,284,59.0,129.0,80.0,2440.84
2020-02-16,CO,Medellín,pm25,361,50.0,93.0,72.0,831.89
2020-01-17,CO,Medellín,pm25,254,21.0,85.0,59.0,1737.51
2020-01-22,CO,Medellín,pm25,330,21.0,95.0,57.0,2496.14
2020-01-19,CO,Medellín,pm25,268,21.0,74.0,53.0,1701.22
2020-01-24,CO,Medellín,pm25,331,34.0,100.0,61.0,1450.20
2020-02-15,CO,Medellín,pm25,421,55.0,149.0,93.0,2451.12
2020-03-21,CO,Medellín,pm25,414,70.0,156.0,99.0,4578.14
2020-03-23,CO,Medellín,pm25,401,89.0,152.0,110.0,2204.95
2020-01-01,CO,Medellín,pm25,424,30.0,157.0,74.0,10220.30
2020-01-07,CO,Medellín,pm25,193,34.0,80.0,55.0,715.44
2020-02-12,CO,Medellín,pm25,292,68.0,132.0,85.0,1947.16
2020-02-13,CO,Medellín,pm25,298,70.0,124.0,93.0,1359.27
2020-03-07,CO,Medellín,pm25,382,112.0,160.0,151.0,944.37
2020-03-20,CO,Medellín,pm25,414,99.0,161.0,153.0,1141.63
2020-04-03,CO,Medellín,pm25,288,30.0,72.0,55.0,658.67
2020-01-10,CO,Medellín,pm25,272,42.0,90.0,61.0,1126.21
2020-01-11,CO,Medellín,pm25,241,38.0,87.0,62.0,1109.83
2020-03-04,CO,Medellín,pm25,372,63.0,148.0,107.0,2927.02
2020-03-06,CO,Medellín,pm25,441,70.0,156.0,124.0,3759.72
2020-03-13,CO,Medellín,pm25,396,74.0,155.0,124.0,2708.01
2020-03-26,CO,Medellín,pm25,348,119.0,154.0,147.0,729.82
2020-01-03,CO,Medellín,pm25,279,30.0,72.0,53.0,675.06
2020-01-04,CO,Medellín,pm25,237,42.0,82.0,57.0,714.55
2020-01-16,CO,Medellín,pm25,299,38.0,104.0,68.0,1546.05
2020-02-07,CO,Medellín,pm25,349,57.0,137.0,87.0,2108.28
2020-02-22,CO,Medellín,pm25,379,53.0,127.0,87.0,1618.96
2020-03-03,CO,Medellín,pm25,218,57.0,132.0,95.0,2396.43
2020-03-16,CO,Medellín,pm25,353,89.0,144.0,114.0,1544.01
2020-03-27,CO,Medellín,pm25,339,114.0,153.0,137.0,990.13
2020-01-09,CO,Medellín,pm25,271,38.0,89.0,61.0,1186.13
2020-01-12,CO,Medellín,pm25,220,36.0,80.0,55.0,1043.41
2020-02-17,CO,Medellín,pm25,291,50.0,80.0,65.0,371.26
2020-02-20,CO,Medellín,pm25,363,61.0,119.0,80.0,987.17
2020-03-14,CO,Medellín,pm25,343,72.0,151.0,104.0,2370.36
2020-03-30,CO,Medellín,pm25,336,107.0,151.0,123.0,1216.37
2020-01-06,CO,Medellín,pm25,200,46.0,70.0,57.0,256.78
2020-02-10,CO,Medellín,pm25,266,68.0,114.0,89.0,882.01
2020-01-31,CO,Medellín,pm25,386,38.0,125.0,89.0,2166.79
2020-02-24,CO,Medellín,pm25,330,34.0,107.0,80.0,1391.22
2020-02-21,CO,Medellín,pm25,310,63.0,132.0,91.0,1609.04
2020-02-23,CO,Medellín,pm25,356,50.0,107.0,80.0,994.53
2020-02-26,CO,Medellín,pm25,298,55.0,117.0,80.0,1468.16
2020-03-11,CO,Medellín,pm25,396,87.0,147.0,104.0,1544.22
2020-03-28,CO,Medellín,pm25,329,102.0,144.0,122.0,812.07
2020-01-18,CO,Medellín,pm25,240,17.0,87.0,59.0,3184.39
2020-02-04,CO,Medellín,pm25,257,50.0,97.0,68.0,1131.93
2020-01-21,CO,Medellín,pm25,356,34.0,117.0,70.0,1851.53
2020-02-27,CO,Medellín,pm25,397,59.0,147.0,93.0,3012.14
2020-03-12,CO,Medellín,pm25,387,95.0,153.0,119.0,2302.33
2020-01-08,CO,Medellín,pm25,265,34.0,82.0,57.0,989.90
2020-01-20,CO,Medellín,pm25,388,21.0,99.0,55.0,1946.55
2020-01-21,CO,Medellín,no2,92,2.3,43.9,14.7,1152.20
2020-02-21,CO,Medellín,no2,96,0.5,43.0,16.0,908.26
2020-03-18,CO,Medellín,no2,71,6.0,50.9,19.2,925.49
2020-03-30,CO,Medellín,no2,51,2.8,30.7,11.5,516.35
2020-01-10,CO,Medellín,no2,94,1.0,35.2,14.2,519.27
2020-01-22,CO,Medellín,no2,94,3.7,30.7,14.2,323.77
2020-01-30,CO,Medellín,no2,68,2.3,32.0,13.8,623.23
2020-02-06,CO,Medellín,no2,72,8.3,68.6,22.4,1246.70
2020-02-16,CO,Medellín,no2,71,2.8,26.6,11.0,375.76
2020-03-04,CO,Medellín,no2,47,4.6,43.0,17.0,902.58
2020-03-10,CO,Medellín,no2,69,1.0,76.1,15.1,1959.88
2020-03-20,CO,Medellín,no2,72,7.4,44.8,17.9,649.87
2019-12-31,CO,Medellín,no2,92,2.3,28.4,13.8,285.52
2020-03-25,CO,Medellín,no2,63,3.2,20.2,11.0,190.53
2020-01-28,CO,Medellín,no2,71,0.5,37.1,12.8,628.41
2020-02-04,CO,Medellín,no2,38,8.7,41.2,18.8,459.55
2020-02-07,CO,Medellín,no2,68,7.4,51.4,21.5,1093.10
2020-02-09,CO,Medellín,no2,96,1.0,28.4,12.8,410.00
2020-02-23,CO,Medellín,no2,96,1.0,22.9,10.1,210.03
2020-02-25,CO,Medellín,no2,82,3.2,33.9,11.9,626.04
2020-01-12,CO,Medellín,no2,85,1.9,38.0,12.8,547.24
2020-01-11,CO,Medellín,no2,86,0.5,40.3,14.7,514.70
2020-01-20,CO,Medellín,no2,91,1.9,49.4,17.4,1213.39
2020-02-02,CO,Medellín,no2,39,6.0,23.8,14.2,197.19
2020-02-19,CO,Medellín,no2,80,4.6,77.7,18.8,1515.15
2020-03-08,CO,Medellín,no2,72,1.4,23.8,11.0,245.71
2020-03-28,CO,Medellín,no2,46,1.4,19.2,7.8,170.97
2020-01-04,CO,Medellín,no2,83,1.9,36.2,15.1,413.03
2020-01-27,CO,Medellín,no2,86,1.4,39.8,11.9,1008.50
2020-02-12,CO,Medellín,no2,87,5.1,52.5,21.5,744.85
2020-02-27,CO,Medellín,no2,62,4.2,33.0,14.7,483.10
2020-03-15,CO,Medellín,no2,70,4.4,30.7,13.8,418.30
2020-03-26,CO,Medellín,no2,56,1.4,21.5,10.6,273.71
2020-03-29,CO,Medellín,no2,38,1.9,20.6,6.9,297.67
2020-01-15,CO,Medellín,no2,94,1.0,73.4,20.2,1630.50
2020-02-01,CO,Medellín,no2,39,6.4,43.9,18.8,692.61
2020-02-14,CO,Medellín,no2,72,8.3,34.8,20.2,399.57
2020-03-09,CO,Medellín,no2,65,2.8,32.5,13.3,699.42
2020-03-12,CO,Medellín,no2,72,1.4,37.1,16.0,880.54
2020-01-07,CO,Medellín,no2,85,2.3,43.5,14.2,577.81
2020-02-03,CO,Medellín,no2,42,6.9,49.4,17.0,705.03
2020-02-08,CO,Medellín,no2,75,2.8,33.0,15.6,496.47
2020-02-10,CO,Medellín,no2,94,3.2,52.0,16.5,1113.04
2020-02-13,CO,Medellín,no2,71,8.3,39.4,21.1,404.47
2020-03-03,CO,Medellín,no2,28,3.2,40.7,14.7,1060.14
2020-03-11,CO,Medellín,no2,72,2.8,50.4,17.9,1217.27
2020-03-14,CO,Medellín,no2,72,2.8,47.1,17.9,1273.81
2020-01-02,CO,Medellín,no2,95,1.4,27.5,10.1,231.40
2020-04-05,CO,Medellín,no2,64,0.5,11.5,4.6,91.35
2020-04-02,CO,Medellín,no2,67,1.9,19.7,9.6,181.87
2020-02-18,CO,Medellín,no2,71,7.8,41.2,18.3,587.30
2020-04-01,CO,Medellín,no2,66,2.8,25.2,10.6,352.31
2020-01-01,CO,Medellín,no2,80,0.5,18.3,6.9,187.26
2020-01-29,CO,Medellín,no2,67,0.5,48.9,14.7,1225.03
2020-02-24,CO,Medellín,no2,96,2.3,24.7,12.8,377.14
2020-03-05,CO,Medellín,no2,48,4.2,45.3,16.0,679.16
2020-01-13,CO,Medellín,no2,86,0.5,53.0,15.1,950.78
2020-01-23,CO,Medellín,no2,92,2.3,46.2,12.8,965.34
2020-02-22,CO,Medellín,no2,96,2.8,36.6,18.8,632.25
2020-02-26,CO,Medellín,no2,64,1.4,31.1,12.8,493.53
2020-03-06,CO,Medellín,no2,62,2.8,30.2,17.0,521.36
2020-03-13,CO,Medellín,no2,72,3.7,43.0,14.2,1173.43
2020-03-19,CO,Medellín,no2,68,5.1,37.1,19.7,610.26
2020-04-03,CO,Medellín,no2,52,1.4,17.9,8.7,186.82
2020-01-08,CO,Medellín,no2,87,1.4,35.2,14.2,440.43
2020-01-14,CO,Medellín,no2,87,2.3,40.3,16.0,550.48
2020-02-11,CO,Medellín,no2,96,2.8,44.4,17.4,744.21
2020-02-20,CO,Medellín,no2,92,3.2,40.3,16.5,663.42
2020-03-22,CO,Medellín,no2,63,1.9,17.4,6.0,152.61
2020-03-27,CO,Medellín,no2,56,1.9,19.2,6.4,158.10
2020-01-05,CO,Medellín,no2,87,1.4,19.7,11.0,184.86
2020-01-17,CO,Medellín,no2,82,1.0,46.7,15.1,785.22
2019-12-30,CO,Medellín,no2,80,4.6,36.6,17.4,763.18
2020-01-19,CO,Medellín,no2,83,0.5,28.4,13.8,330.87
2020-01-24,CO,Medellín,no2,95,1.0,51.4,12.4,754.72
2020-01-26,CO,Medellín,no2,84,0.5,26.6,10.6,257.70
2020-03-17,CO,Medellín,no2,70,1.4,41.6,16.5,810.05
2020-01-18,CO,Medellín,no2,91,1.9,40.7,15.1,442.06
2020-01-25,CO,Medellín,no2,91,1.4,35.7,11.5,324.35
2020-02-28,CO,Medellín,no2,63,3.2,39.8,14.7,505.88
2020-03-01,CO,Medellín,no2,48,1.4,22.9,10.1,402.04
2020-03-02,CO,Medellín,no2,31,6.0,42.1,15.6,800.94
2020-03-16,CO,Medellín,no2,69,2.8,41.6,16.0,725.87
2020-03-24,CO,Medellín,no2,66,2.8,34.3,14.2,545.19
2020-01-03,CO,Medellín,no2,88,3.2,32.0,12.4,367.16
2020-01-16,CO,Medellín,no2,91,0.5,37.1,14.2,568.21
2020-02-15,CO,Medellín,no2,72,5.5,36.6,15.6,632.74
2020-02-29,CO,Medellín,no2,46,1.9,27.0,14.7,398.55
2020-03-07,CO,Medellín,no2,72,4.6,44.4,17.0,505.43
2020-03-21,CO,Medellín,no2,69,3.2,20.2,9.6,218.87
2020-03-23,CO,Medellín,no2,62,1.9,16.5,7.8,119.04
2020-03-31,CO,Medellín,no2,57,0.5,26.6,12.4,421.36
2020-01-09,CO,Medellín,no2,82,1.4,62.2,14.2,913.66
2020-04-04,CO,Medellín,no2,71,1.0,21.1,5.5,276.20
2020-01-31,CO,Medellín,no2,53,2.8,33.4,14.2,582.92
2020-02-05,CO,Medellín,no2,49,10.1,38.4,18.8,436.40
2020-02-17,CO,Medellín,no2,71,5.5,33.0,14.2,482.89
2020-01-06,CO,Medellín,no2,84,1.0,22.0,9.2,233.44
2020-02-01,CO,Medellín,pressure,504,1023.9,1027.8,1026.0,13.84
2020-03-29,CO,Medellín,pressure,460,1022.3,1026.7,1024.1,15.78
2020-04-01,CO,Medellín,pressure,480,1022.3,1027.7,1025.0,23.54
2020-01-02,CO,Medellín,pressure,24,1023.4,1027.6,1025.2,19.98
2020-01-17,CO,Medellín,pressure,504,1023.0,1025.8,1024.1,8.24
2020-01-25,CO,Medellín,pressure,504,1024.2,1028.5,1026.6,15.90
2020-03-24,CO,Medellín,pressure,480,1025.0,1029.7,1027.1,13.27
2020-03-27,CO,Medellín,pressure,480,1020.9,1025.7,1023.8,13.44
2020-01-16,CO,Medellín,pressure,504,1023.1,1026.8,1024.3,12.61
2020-02-03,CO,Medellín,pressure,504,1024.5,1027.8,1026.0,10.61
2020-02-21,CO,Medellín,pressure,24,1024.2,1027.6,1025.8,15.42
2020-03-15,CO,Medellín,pressure,480,1024.0,3020.0,1027.0,165223.00
2020-03-20,CO,Medellín,pressure,480,1025.3,1030.1,1027.4,14.05
2020-03-26,CO,Medellín,pressure,480,1021.6,1027.0,1024.7,17.62
2020-02-05,CO,Medellín,pressure,504,1022.8,1027.5,1025.3,18.32
2020-02-22,CO,Medellín,pressure,24,1024.4,1028.4,1026.4,14.91
2020-03-06,CO,Medellín,pressure,480,1023.7,1028.4,1026.5,17.17
2020-03-07,CO,Medellín,pressure,480,1023.2,1027.3,1025.1,15.88
2020-03-08,CO,Medellín,pressure,480,1023.1,1027.1,1025.2,15.67
2020-01-18,CO,Medellín,pressure,504,1022.5,1026.2,1023.9,13.91
2020-01-21,CO,Medellín,pressure,504,1023.2,1027.5,1025.5,17.23
2020-01-29,CO,Medellín,pressure,504,1024.6,1028.6,1026.4,11.96
2020-03-22,CO,Medellín,pressure,478,1023.3,1028.4,1026.1,16.90
2020-04-04,CO,Medellín,pressure,480,1021.3,1026.0,1024.1,16.76
2020-02-06,CO,Medellín,pressure,504,1022.8,1026.8,1024.4,16.30
2020-02-29,CO,Medellín,pressure,480,1024.7,1028.8,1026.9,13.68
2020-03-04,CO,Medellín,pressure,306,1023.9,1028.0,1026.5,20.30
2020-01-03,CO,Medellín,pressure,495,1024.7,1029.5,1026.5,20.71
2020-03-11,CO,Medellín,pressure,480,1022.2,1026.3,1025.0,14.73
2020-01-14,CO,Medellín,pressure,504,1021.5,1025.6,1023.4,13.08
2020-01-22,CO,Medellín,pressure,504,1024.1,1028.1,1025.9,14.02
2020-04-05,CO,Medellín,pressure,480,1023.0,1027.4,1024.7,18.13
2020-02-27,CO,Medellín,pressure,480,1025.1,1028.6,1027.0,12.36
2020-03-16,CO,Medellín,pressure,480,1023.7,1028.4,1026.3,15.55
2020-01-13,CO,Medellín,pressure,504,1021.5,1025.7,1023.8,15.51
2020-02-25,CO,Medellín,pressure,353,1023.2,1027.7,1026.3,23.20
2020-02-26,CO,Medellín,pressure,480,1024.6,1028.9,1026.5,17.45
2020-03-10,CO,Medellín,pressure,480,1024.0,1028.0,1026.1,15.40
2020-03-23,CO,Medellín,pressure,480,1025.0,1029.7,1027.4,15.57
2020-03-30,CO,Medellín,pressure,318,1022.3,1027.4,1025.1,7.92
2020-01-08,CO,Medellín,pressure,504,1024.3,1028.3,1026.1,13.37
2020-01-27,CO,Medellín,pressure,504,1025.5,1028.9,1026.8,12.37
2020-02-24,CO,Medellín,pressure,48,1023.4,1027.4,1025.7,16.74
2020-02-28,CO,Medellín,pressure,480,1025.0,1028.5,1026.9,11.78
2019-12-31,CO,Medellín,pressure,24,1023.5,1026.9,1024.7,15.61
2020-01-07,CO,Medellín,pressure,504,1023.9,1027.5,1025.4,13.02
2020-01-23,CO,Medellín,pressure,504,1023.5,1027.3,1025.6,13.72
2020-02-07,CO,Medellín,pressure,504,1023.6,1027.6,1025.4,17.85
2020-01-05,CO,Medellín,pressure,504,1025.9,1030.1,1027.8,13.62
2020-01-12,CO,Medellín,pressure,504,1022.7,1026.8,1024.8,12.31
2020-01-24,CO,Medellín,pressure,504,1024.4,1028.4,1026.0,17.87
2020-03-12,CO,Medellín,pressure,480,1021.0,1025.5,1023.2,17.09
2020-03-14,CO,Medellín,pressure,480,1024.3,3039.0,1026.9,168352.00
2020-03-17,CO,Medellín,pressure,282,1024.0,2030.5,1026.4,71261.00
2020-03-21,CO,Medellín,pressure,480,1024.8,1029.1,1026.7,13.59
2020-03-31,CO,Medellín,pressure,480,1020.9,1026.0,1024.3,15.03
2020-01-06,CO,Medellín,pressure,504,1023.9,1027.7,1025.9,13.75
2020-01-28,CO,Medellín,pressure,504,1024.3,1028.7,1026.8,14.12
2020-02-02,CO,Medellín,pressure,504,1024.8,1028.7,1026.4,11.05
2020-01-20,CO,Medellín,pressure,504,1022.8,1027.2,1025.1,15.45
2020-01-30,CO,Medellín,pressure,504,1024.0,1027.1,1025.9,10.27
2020-02-23,CO,Medellín,pressure,28,1023.9,1028.0,1026.4,14.19
2020-03-01,CO,Medellín,pressure,480,1024.4,1028.4,1026.4,13.50
2020-03-09,CO,Medellín,pressure,480,1024.0,1027.7,1025.8,14.48
2020-01-09,CO,Medellín,pressure,504,1023.2,1027.5,1025.2,15.30
2020-01-10,CO,Medellín,pressure,504,1020.4,1024.5,1022.7,14.25
2020-01-15,CO,Medellín,pressure,504,1021.3,1025.3,1022.8,16.21
2020-03-13,CO,Medellín,pressure,480,1023.3,1027.7,1025.3,17.93
2020-03-25,CO,Medellín,pressure,480,1022.3,1027.4,1025.6,14.57
2020-02-09,CO,Medellín,pressure,8,1027.3,1027.3,1027.3,0.00
2020-03-02,CO,Medellín,pressure,303,1023.8,1027.9,1026.1,12.15
2020-04-02,CO,Medellín,pressure,480,1023.7,1028.1,1025.8,14.00
2019-12-30,CO,Medellín,pressure,24,1021.9,1025.5,1023.6,13.75
2020-01-01,CO,Medellín,pressure,24,1022.2,1026.5,1024.8,16.66
2020-02-04,CO,Medellín,pressure,504,1024.8,1028.3,1026.2,12.51
2020-01-31,CO,Medellín,pressure,504,1023.9,1027.2,1025.4,10.91
2020-02-08,CO,Medellín,pressure,504,1024.3,1028.6,1026.3,15.77
2020-03-05,CO,Medellín,pressure,480,1024.1,1028.1,1025.8,17.03
2020-01-04,CO,Medellín,pressure,504,1025.4,1029.4,1027.7,15.04
2020-01-11,CO,Medellín,pressure,504,1022.2,1026.2,1023.4,18.04
2020-01-19,CO,Medellín,pressure,504,1022.2,1026.3,1024.1,16.63
2020-03-19,CO,Medellín,pressure,480,1024.0,1028.7,1026.6,15.90
2020-03-28,CO,Medellín,pressure,478,1020.9,1025.7,1023.5,14.14
2020-04-03,CO,Medellín,pressure,480,1021.6,1028.7,1024.7,20.82
2020-01-26,CO,Medellín,pressure,504,1025.1,1028.5,1026.7,10.91
2020-02-20,CO,Medellín,pressure,9,1022.6,1026.8,1024.6,32.20
2020-03-18,CO,Medellín,pressure,462,1023.7,1028.4,1026.5,15.90
2020-04-03,CO,Medellín,wind-speed,318,0.1,7.2,0.8,14.87
2019-12-31,CO,Medellín,wind-speed,3,0.1,0.2,0.1,0.03
2020-01-01,CO,Medellín,wind-speed,4,0.1,1.3,0.6,3.42
2020-03-30,CO,Medellín,wind-speed,82,0.1,5.1,1.0,20.00
2020-03-31,CO,Medellín,wind-speed,190,0.2,4.1,0.6,7.24
2020-04-02,CO,Medellín,wind-speed,242,0.1,5.1,1.0,7.06
2020-04-04,CO,Medellín,wind-speed,242,0.2,6.1,0.9,13.35
2020-04-05,CO,Medellín,wind-speed,280,0.1,5.1,0.7,8.75
2020-01-04,CO,Medellín,wind-speed,194,0.1,3.6,0.8,2.97
2020-01-05,CO,Medellín,wind-speed,215,0.3,4.1,0.7,2.65
2020-01-03,CO,Medellín,wind-speed,192,0.1,5.1,0.6,8.11
2020-04-01,CO,Medellín,wind-speed,168,0.1,4.1,0.2,9.75
2019-12-30,CO,Medellín,wind-speed,5,0.1,0.8,0.2,0.93
2020-01-02,CO,Medellín,wind-speed,8,0.1,2.3,0.6,7.51
2020-04-05,CO,Medellín,wind-gust,432,0.1,5.9,2.1,33.40
2019-12-30,CO,Medellín,wind-gust,13,0.1,3.3,1.5,15.31
2020-01-03,CO,Medellín,wind-gust,335,0.1,4.7,1.9,23.10
2020-01-04,CO,Medellín,wind-gust,294,0.1,4.7,2.0,24.75
2020-04-01,CO,Medellín,wind-gust,432,0.1,3.4,1.1,8.18
2020-01-05,CO,Medellín,wind-gust,315,0.1,5.2,2.8,25.63
2020-04-02,CO,Medellín,wind-gust,342,0.2,8.5,3.0,53.89
2020-04-03,CO,Medellín,wind-gust,432,0.6,6.5,2.5,41.73
2019-12-31,CO,Medellín,wind-gust,10,0.2,1.4,0.5,1.94
2020-01-01,CO,Medellín,wind-gust,12,0.2,4.9,0.6,29.04
2020-03-31,CO,Medellín,wind-gust,396,0.3,4.6,1.1,21.97
2020-04-04,CO,Medellín,wind-gust,414,0.1,6.4,2.1,39.57
2020-01-02,CO,Medellín,wind-gust,18,0.1,7.1,1.1,49.98
2020-03-30,CO,Medellín,wind-gust,270,0.2,2.4,0.7,5.45
2020-01-17,CO,Medellín,co,24,9.8,18.8,15.0,97.49
2020-01-31,CO,Medellín,co,24,11.7,23.1,15.9,105.66
2020-02-04,CO,Medellín,co,24,12.8,27.5,18.4,234.97
2020-02-27,CO,Medellín,co,36,2.8,21.5,4.1,601.11
2020-01-06,CO,Medellín,co,24,8.6,15.6,12.0,43.99
2020-01-18,CO,Medellín,co,24,10.9,18.5,14.5,54.63
2020-01-23,CO,Medellín,co,24,13.9,26.3,19.2,134.21
2020-03-07,CO,Medellín,co,48,4.6,26.6,7.7,571.96
2020-03-22,CO,Medellín,co,41,4.3,8.0,6.0,14.51
2020-01-02,CO,Medellín,co,24,9.9,18.2,11.6,52.18
2020-02-08,CO,Medellín,co,24,15.7,33.8,20.1,326.85
2020-02-17,CO,Medellín,co,4,3.5,3.7,3.6,0.07
2020-03-25,CO,Medellín,co,48,3.6,13.2,5.8,69.62
2020-02-01,CO,Medellín,co,24,10.8,19.8,17.0,88.69
2020-01-05,CO,Medellín,co,24,9.0,18.3,12.5,91.37
2020-01-29,CO,Medellín,co,24,16.8,26.5,20.5,93.81
2020-02-05,CO,Medellín,co,18,14.0,24.0,17.4,111.92
2020-02-12,CO,Medellín,co,23,6.5,20.0,14.0,212.07
2020-02-13,CO,Medellín,co,17,8.5,23.8,10.3,399.78
2020-03-16,CO,Medellín,co,48,3.0,16.8,8.5,201.45
2020-03-21,CO,Medellín,co,46,4.8,17.9,6.5,87.82
2020-01-01,CO,Medellín,co,24,8.7,22.3,15.2,208.40
2020-04-03,CO,Medellín,co,42,2.7,11.1,3.2,100.63
2020-01-27,CO,Medellín,co,24,12.1,25.5,18.3,120.49
2020-02-02,CO,Medellín,co,24,13.1,16.4,15.0,10.61
2020-02-25,CO,Medellín,co,48,3.0,31.8,4.5,880.60
2020-02-28,CO,Medellín,co,40,2.7,23.2,4.7,588.41
2020-03-02,CO,Medellín,co,16,3.9,5.2,4.3,2.25
2020-03-31,CO,Medellín,co,37,3.0,12.5,10.3,149.25
2020-04-01,CO,Medellín,co,24,8.4,12.8,11.6,20.69
2020-01-26,CO,Medellín,co,24,10.7,18.3,13.5,54.74
2020-01-12,CO,Medellín,co,24,7.9,14.9,12.4,50.30
